id,state,type,provider_id,provider_type,name,road_name,reported_location,locality,direction_of_travel,heavy_vehicle_area,paved,toilet,disabled_toilet,lighting,shelter,water,bin,table_or_chair,bbq,shade,power,off_the_road,waste_water,comments,latitude,longitude,dt_created,geom
4979,"VIC","Formal","1000019","TRUCK PARKING BAY","Rosebrook Truck Parking","PRINCES HIGHWAY WEST",,"ROSEBROOK","WESTBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-38.348972000000003,142.275375,2022-07-08 03:42:50.9870000,POINT (142.275375 -38.348972)
4980,"VIC","Formal","1000020","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"PORT FAIRY","WESTBOUND","Y",,"N","N","N",,"Y","Y","N","N","N",,,,"No Comments",-38.375641000000002,142.15716599999999,2022-07-08 03:42:50.9870000,POINT (142.157166 -38.375641)
4981,"VIC","Formal","1000021","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"PORT FAIRY","EASTBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-38.372635000000002,142.15541099999999,2022-07-08 03:42:50.9870000,POINT (142.155411 -38.372635)
4982,"VIC","Formal","1000022","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"TYRENDARRA","WESTBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-38.228946999999998,141.84146100000001,2022-07-08 03:42:50.9870000,POINT (141.841461 -38.228947)
4983,"VIC","Formal","1000023","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"TYRENDARRA","EASTBOUND","Y",,"N","N","N",,"Y","Y","N","N","N",,,,"No Comments",-38.217297000000002,141.784637,2022-07-08 03:42:50.9870000,POINT (141.784637 -38.217297)
4984,"VIC","Formal","1000024","PICNIC AREA","Fitzroy River Picnic Area","PRINCES HIGHWAY WEST",,"TYRENDARRA","WESTBOUND","N",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Parking Space and Have To Park On Grass",-38.220108000000003,141.76431299999999,2022-07-08 03:42:50.9870000,POINT (141.764313 -38.220108)
4985,"VIC","Formal","1000025","SCENIC LOOKOUT",,"PRINCES HIGHWAY WEST",,"BOLWARRA","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","N",,,,"No Comments",-38.294364999999999,141.61496,2022-07-08 03:42:50.9870000,POINT (141.61496 -38.294365)
4986,"VIC","Formal","1000026","TRUCK PARKING BAY",,"PORTLAND-NELSON ROAD",,"NELSON","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-38.103340000000003,141.20489499999999,2022-07-08 03:42:50.9870000,POINT (141.204895 -38.10334)
4987,"VIC","Formal","1000027","CARS ONLY",,"PORTLAND-NELSON ROAD",,"NELSON","WESTBOUND","N",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-38.075226000000001,141.165176,2022-07-08 03:42:50.9870000,POINT (141.165176 -38.075226)
4988,"VIC","Formal","1000028","TRUCK PARKING BAY",,"PORTLAND-NELSON ROAD",,"NELSON","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-38.057834999999997,141.09307899999999,2022-07-08 03:42:50.9870000,POINT (141.093079 -38.057835)
4989,"VIC","Formal","1000029","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"MUMBANNAR","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.846423999999999,140.99972500000001,2022-07-08 03:42:50.9870000,POINT (140.999725 -37.846424)
4990,"VIC","Formal","1000030","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"MUMBANNAR","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.854210000000002,141.02705399999999,2022-07-08 03:42:50.9870000,POINT (141.027054 -37.85421)
4991,"VIC","Formal","1000031","PICNIC AREA","Bird Bath Wayside Stop","PRINCES HIGHWAY WEST",,"DARTMOOR","EASTBOUND","N",,"N","N","N",,"N","N","Y","Y","Y",,,,"No Comments",-37.927638999999999,141.277252,2022-07-08 03:42:50.9870000,POINT (141.277252 -37.927639)
4992,"VIC","Formal","1000032","CARS AND TRUCKS",,"PRINCES HIGHWAY WEST",,"DARTMOOR","EASTBOUND","Y",,"Y","Y","N",,"Y","Y","N","N","N",,,,"No Comments",-37.936138,141.303009,2022-07-08 03:42:50.9870000,POINT (141.303009 -37.936138)
4993,"VIC","Formal","1000033","CARS AND TRUCKS",,"PRINCES HIGHWAY WEST",,"DARTMOOR","WESTBOUND","Y",,"Y","Y","N",,"Y","Y","N","N","N",,,,"No Comments",-37.936706999999998,141.303055,2022-07-08 03:42:50.9870000,POINT (141.303055 -37.936707)
4994,"VIC","Formal","1000034","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"GREENWALD","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.970390000000002,141.36528000000001,2022-07-08 03:42:50.9870000,POINT (141.36528 -37.97039)
4995,"VIC","Formal","1000035","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"HEYWOOD","EASTBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-38.090893000000001,141.59664900000001,2022-07-08 03:42:50.9870000,POINT (141.596649 -38.090893)
4996,"VIC","Formal","1000036","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"HEYWOOD","EASTBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-38.112060999999997,141.61885100000001,2022-07-08 03:42:50.9870000,POINT (141.618851 -38.112061)
4997,"VIC","Formal","1000037","CARS ONLY",,"HENTY HIGHWAY",,"HEYWOOD","NORTHBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-38.088287000000001,141.66000399999999,2022-07-08 03:42:50.9870000,POINT (141.660004 -38.088287)
4998,"VIC","Formal","1000038","TRUCK PARKING BAY",,"HENTY HIGHWAY",,"BRANXHOLME","SOUTHBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-37.786487999999999,141.92855800000001,2022-07-08 03:42:50.9870000,POINT (141.928558 -37.786488)
4999,"VIC","Formal","1000039","TRUCK PARKING BAY",,"HENTY HIGHWAY",,"HEATHMERE","SOUTHBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-38.245818999999997,141.62579299999999,2022-07-08 03:42:50.9870000,POINT (141.625793 -38.245819)
5000,"VIC","Formal","1000040","PICNIC AREA",,"COBDEN-WARRNAMBOOL ROAD",,"NARINGAL EAST","EASTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-38.391289,142.807602,2022-07-08 03:42:50.9870000,POINT (142.807602 -38.391289)
5001,"VIC","Formal","1000041","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"PANMURE","WESTBOUND","Y",,"N","N","N",,"Y","Y","Y","N","Y",,,,"No Comments",-38.338912999999998,142.71978799999999,2022-07-08 03:42:50.9870000,POINT (142.719788 -38.338913)
5002,"VIC","Formal","1000042","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"TERANG","EASTBOUND","Y",,"N","N","N",,"Y","Y","Y","N","N",,,,"No Comments",-38.226151000000002,142.95787000000001,2022-07-08 03:42:50.9870000,POINT (142.95787 -38.226151)
5003,"VIC","Formal","1000043","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"BOORCAN","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-38.214191,142.990646,2022-07-08 03:42:50.9870000,POINT (142.990646 -38.214191)
5004,"VIC","Formal","1000044","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"CAMPERDOWN","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-38.243797000000001,143.1651,2022-07-08 03:42:50.9870000,POINT (143.1651 -38.243797)
5005,"VIC","Formal","1000045","CARS ONLY",,"PRINCES HIGHWAY WEST",,"POMBORNEIT","WESTBOUND","N",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-38.273223999999999,143.296143,2022-07-08 03:42:50.9870000,POINT (143.296143 -38.273224)
5006,"VIC","Formal","1000046","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"PIRRON YALLOCK","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-38.340091999999999,143.362503,2022-07-08 03:42:50.9870000,POINT (143.362503 -38.340092)
5007,"VIC","Formal","1000047","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"PIRRON YALLOCK","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-38.348891999999999,143.398865,2022-07-08 03:42:50.9870000,POINT (143.398865 -38.348892)
5008,"VIC","Formal","1000048","PICNIC AREA",,"PRINCES HIGHWAY WEST",,"PIRRON YALLOCK","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"Car Park Surface Is Compacted Earth And In Poor Condition",-38.348030000000001,143.40907300000001,2022-07-08 03:42:50.9870000,POINT (143.409073 -38.34803)
5009,"VIC","Formal","1000049","PICNIC AREA",,"PRINCES HIGHWAY WEST",,"PIRRON YALLOCK","EASTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-38.347107000000001,143.41288800000001,2022-07-08 03:42:50.9870000,POINT (143.412888 -38.347107)
5010,"VIC","Formal","1000050","CARS ONLY",,"COLAC-LAVERS HILL ROAD",,"KAWARREN","SOUTHBOUND","N",,"Y","N","N",,"N","N","N","N","Y",,,,"No Comments",-38.479328000000002,143.583923,2022-07-08 03:42:50.9870000,POINT (143.583923 -38.479328)
5011,"VIC","Formal","1000051","PICNIC AREA","Loves Creek","COLAC-LAVERS HILL ROAD",,"KAWARREN","NORTHBOUND","N",,"N","N","N",,"N","N","Y","Y","Y",,,,"Multiple Areas To Park",-38.478912000000001,143.58329800000001,2022-07-08 03:42:50.9870000,POINT (143.583298 -38.478912)
5012,"VIC","Formal","1000052","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"WARNCOORT","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-38.300891999999997,143.76577800000001,2022-07-08 03:42:50.9870000,POINT (143.765778 -38.300892)
5013,"VIC","Formal","1000053","TRUCK PARKING BAY",,"PRINCES HIGHWAY WEST",,"BIRREGURRA","WESTBOUND","Y",,"N","N","N",,"N","N","Y","N","Y",,,,"No Comments",-38.288058999999997,143.84378100000001,2022-07-08 03:42:50.9870000,POINT (143.843781 -38.288059)
5014,"VIC","Formal","1000054","CARS AND TRUCKS",,"PRINCES HIGHWAY WEST",,"WAURN PONDS","EASTBOUND","Y",,"Y","Y","N",,"N","N","Y","Y","Y",,,,"No Comments",-38.215800999999999,144.267426,2022-07-08 03:42:50.9870000,POINT (144.267426 -38.215801)
5015,"VIC","Formal","1000055","CARS AND TRUCKS",,"PRINCES HIGHWAY WEST",,"WAURN PONDS","WESTBOUND","Y",,"Y","Y","N",,"N","N","Y","Y","Y",,,,"No Comments",-38.216602000000002,144.265488,2022-07-08 03:42:50.9870000,POINT (144.265488 -38.216602)
5016,"VIC","Formal","1000056","SERVICE CENTRE","Geelong Southbound Service Centre","PRINCES HIGHWAY WEST",,"LOVELY BANKS","WESTBOUND","N",,"Y","Y","Y",,"Y","Y","N","N","N",,,,"Multiple Parking Areas For Cars and 3 Designated Bus Parks",-38.064098000000001,144.34060700000001,2022-07-08 03:42:50.9870000,POINT (144.340607 -38.064098)
5017,"VIC","Formal","1000057","SERVICE CENTRE",,"PRINCES HIGHWAY WEST",,"LOVELY BANKS","EASTBOUND","N",,"Y","Y","Y",,"Y","Y","N","N","N",,,,"4 Designated Bus Spaces",-38.065928999999997,144.33554100000001,2022-07-08 03:42:50.9870000,POINT (144.335541 -38.065929)
5018,"VIC","Formal","1000058","TRUCK PARKING BAY",,"MIDLAND HIGHWAY",,"BATESFORD","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-38.096355000000003,144.30020099999999,2022-07-08 03:42:50.9870000,POINT (144.300201 -38.096355)
5019,"VIC","Formal","1000059","TRUCK PARKING BAY",,"MIDLAND HIGHWAY",,"GHERINGHAP","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-38.080868000000002,144.25100699999999,2022-07-08 03:42:50.9870000,POINT (144.251007 -38.080868)
5020,"VIC","Formal","1000060","SERVICE CENTRE",,"MIDLAND HIGHWAY",,"BANNOCKBURN","WESTBOUND","N",,"Y","Y","Y",,"Y","Y","N","N","N",,,,"No Comments",-38.048186999999999,144.19841,2022-07-08 03:42:50.9870000,POINT (144.19841 -38.048187)
5021,"VIC","Formal","1000061","TRUCK PARKING BAY",,"SHELFORD-BANNOCKBURN ROAD",,"BANNOCKBURN","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-38.047749000000003,144.14419599999999,2022-07-08 03:42:50.9870000,POINT (144.144196 -38.047749)
5022,"VIC","Formal","1000062","PICNIC AREA","J.C. Stretch Memorial Park","ROKEWOOD-SKIPTON ROAD",,"PITFIELD","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-37.807792999999997,143.586288,2022-07-08 03:42:50.9870000,POINT (143.586288 -37.807793)
5023,"VIC","Formal","1000063","TRUCK PARKING BAY",,"ROKEWOOD-SKIPTON ROAD",,"SKIPTON","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-37.746383999999999,143.44783000000001,2022-07-08 03:42:50.9870000,POINT (143.44783 -37.746384)
5024,"VIC","Formal","1000064","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"SKIPTON","WESTBOUND","Y",,"N","N","N",,"N","N","Y","N","Y",,,,"No Comments",-37.694713999999998,143.30573999999999,2022-07-08 03:42:50.9870000,POINT (143.30574 -37.694714)
5025,"VIC","Formal","1000065","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"STREATHAM","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.689812000000003,143.10881000000001,2022-07-08 03:42:50.9870000,POINT (143.10881 -37.689812)
5026,"VIC","Formal","1000066","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"LAKE BOLAC","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-37.697254000000001,142.88209499999999,2022-07-08 03:42:50.9870000,POINT (142.882095 -37.697254)
5027,"VIC","Formal","1000067","PICNIC AREA",,"GLENELG HIGHWAY",,"LAKE BOLAC","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-37.699782999999996,142.86277799999999,2022-07-08 03:42:50.9870000,POINT (142.862778 -37.699783)
5028,"VIC","Formal","1000068","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"LAKE BOLAC","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.715938999999999,142.79333500000001,2022-07-08 03:42:50.9870000,POINT (142.793335 -37.715939)
5029,"VIC","Formal","1000069","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"GLENTHOMPSON","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"Large Pot Holes At Approach And Egress Of Truck Parking Bay",-37.635173999999999,142.58389299999999,2022-07-08 03:42:50.9870000,POINT (142.583893 -37.635174)
5030,"VIC","Formal","1000070","PICNIC AREA","Yuppeckiar Park","GLENELG HIGHWAY",,"GLENTHOMPSON","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-37.635810999999997,142.482361,2022-07-08 03:42:50.9870000,POINT (142.482361 -37.635811)
5031,"VIC","Formal","1000071","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"GLENTHOMPSON","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.635860000000001,142.47700499999999,2022-07-08 03:42:50.9870000,POINT (142.477005 -37.63586)
5032,"VIC","Formal","1000073","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"MUNTHAM","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-37.578854,141.53945899999999,2022-07-08 03:42:50.9870000,POINT (141.539459 -37.578854)
5033,"VIC","Formal","1000074","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"CARAPOOK","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-37.558540000000001,141.50041200000001,2022-07-08 03:42:50.9870000,POINT (141.500412 -37.55854)
5034,"VIC","Formal","1000075","PICNIC AREA",,"GLENELG HIGHWAY",,"CASTERTON","EASTBOUND","N",,"N","N","N",,"N","N","Y","Y","Y",,,,"No Comments",-37.651138000000003,141.245407,2022-07-08 03:42:50.9870000,POINT (141.245407 -37.651138)
5035,"VIC","Formal","1000076","CARS AND TRUCKS",,"CASTERTON-PENOLA ROAD",,"LAKE MUNDI","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.517322999999998,141.00619499999999,2022-07-08 03:42:50.9870000,POINT (141.006195 -37.517323)
5036,"VIC","Formal","1000077","PICNIC AREA",,"CASTERTON-APSLEY ROAD",,"DERGHOLM","SOUTHBOUND","N",,"N","N","N",,"N","N","Y","Y","Y",,,,"No Comments",-37.421515999999997,141.250259,2022-07-08 03:42:50.9870000,POINT (141.250259 -37.421516)
5037,"VIC","Formal","1000078","PICNIC AREA",,"WIMMERA HIGHWAY",,"APSLEY","EASTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.971221999999997,141.102203,2022-07-08 03:42:50.9870000,POINT (141.102203 -36.971222)
5038,"VIC","Formal","1000079","PICNIC AREA",,"WIMMERA HIGHWAY",,"EDENHOPE","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-37.027149000000001,141.271027,2022-07-08 03:42:50.9870000,POINT (141.271027 -37.027149)
5039,"VIC","Formal","1000080","TRUCK PARKING BAY",,"COLERAINE-EDENHOPE ROAD",,"EDENHOPE","SOUTHBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.091797,141.36852999999999,2022-07-08 03:42:50.9870000,POINT (141.36853 -37.091797)
5040,"VIC","Formal","1000081","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"COLERAINE","EASTBOUND","Y",,"N","N","N",,"N","N","N","N","N",,,,"No Comments",-37.602825000000003,141.72517400000001,2022-07-08 03:42:50.9870000,POINT (141.725174 -37.602825)
5041,"VIC","Formal","1000082","TRUCK PARKING BAY",,"GLENELG HIGHWAY",,"BOCHARA","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-37.710293,141.948059,2022-07-08 03:42:50.9870000,POINT (141.948059 -37.710293)
5042,"VIC","Formal","1000083","TRUCK PARKING BAY",,"WIMMERA HIGHWAY",,"MIGA LAKE","WESTBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-36.894061999999998,141.57341,2022-07-08 03:42:50.9870000,POINT (141.57341 -36.894062)
5043,"VIC","Formal","1000084","TRUCK PARKING BAY",,"WIMMERA HIGHWAY",,"TOOAN","WESTBOUND","Y",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-36.779037000000002,141.85569799999999,2022-07-08 03:42:50.9870000,POINT (141.855698 -36.779037)
5044,"VIC","Formal","1000085","PICNIC AREA",,"WIMMERA HIGHWAY",,"NATIMUK","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.775058999999999,141.865555,2022-07-08 03:42:50.9870000,POINT (141.865555 -36.775059)
5045,"VIC","Formal","1000086","TRUCK PARKING BAY",,"HENTY HIGHWAY",,"WARRACKNABEAL","SOUTHBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-36.236545999999997,142.400284,2022-07-08 03:42:50.9870000,POINT (142.400284 -36.236546)
5046,"VIC","Formal","1000087","CARS ONLY",,"HENTY HIGHWAY",,"HOPETOUN","NORTHBOUND","N",,"N","N","N",,"Y","Y","Y","Y","N",,,,"No Comments",-35.793849999999999,142.42001300000001,2022-07-08 03:42:50.9870000,POINT (142.420013 -35.79385)
5047,"VIC","Formal","1000088","PICNIC AREA",,"HENTY HIGHWAY",,"HOPETOUN","SOUTHBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-35.722191000000002,142.36506700000001,2022-07-08 03:42:50.9870000,POINT (142.365067 -35.722191)
5048,"VIC","Formal","1000089","PICNIC AREA",,"HENTY HIGHWAY",,"HOPETOUN","SOUTHBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-35.656207999999999,142.50271599999999,2022-07-08 03:42:50.9870000,POINT (142.502716 -35.656208)
5049,"VIC","Formal","1000090","PICNIC AREA",,"SUNRAYSIA HIGHWAY",,"CURYO","SOUTHBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-35.824829000000001,142.78042600000001,2022-07-08 03:42:50.9870000,POINT (142.780426 -35.824829)
5050,"VIC","Formal","1000091","PICNIC AREA",,"SUNRAYSIA HIGHWAY",,"KINNABULLA","SOUTHBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-35.901505,142.797211,2022-07-08 03:42:50.9870000,POINT (142.797211 -35.901505)
5051,"VIC","Formal","1000092","CARS AND TRUCKS","Roy Shannon Wayside Stop","BIRCHIP-RAINBOW ROAD",,"REEDY DAM","WESTBOUND","Y",,"N","N","N",,"N","N","N","N","Y",,,,"No Comments",-35.965153000000001,142.669037,2022-07-08 03:42:50.9870000,POINT (142.669037 -35.965153)
5052,"VIC","Formal","1000093","PICNIC AREA",,"WESTERN FREEWAY",,"PIMPINIO","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.673878000000002,142.15644800000001,2022-07-08 03:42:50.9870000,POINT (142.156448 -36.673878)
5053,"VIC","Formal","1000094","PICNIC AREA","Wail Rest Area","WESTERN FREEWAY",,"WAIL","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.509433999999999,142.10330200000001,2022-07-08 03:42:50.9870000,POINT (142.103302 -36.509434)
5054,"VIC","Formal","1000095","PICNIC AREA","Dimboola East Rest Area","WESTERN FREEWAY",,"DIMBOOLA","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.460884,142.05989099999999,2022-07-08 03:42:50.9870000,POINT (142.059891 -36.460884)
5055,"VIC","Formal","1000096","CARS AND TRUCKS","Locked Rest Area","WESTERN FREEWAY",,"DIMBOOLA","EASTBOUND","Y",,"Y","N","Y",,"Y","Y","Y","Y","Y",,,,"Multiple Parking Areas and Some Surfaces Are Gravel And Some Asphalt",-36.418694000000002,141.981323,2022-07-08 03:42:50.9870000,POINT (141.981323 -36.418694)
5056,"VIC","Formal","1000097","CARS AND TRUCKS","Pink Lake Rest Area","WESTERN FREEWAY",,"DIMBOOLA","WESTBOUND","Y",,"Y","Y","Y",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.403129999999997,141.96060199999999,2022-07-08 03:42:50.9870000,POINT (141.960602 -36.40313)
5057,"VIC","Formal","1000098","CARS ONLY","Argall Rest Area","WESTERN FREEWAY",,"KIATA","WESTBOUND","N",,"N","N","N",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.367114999999998,141.81875600000001,2022-07-08 03:42:50.9870000,POINT (141.818756 -36.367115)
5058,"VIC","Formal","1000099","TRUCK PARKING BAY","Nhill Trailer Exchange","WESTERN FREEWAY",,"NHILL","WESTBOUND","Y",,"Y","N","Y",,"Y","Y","Y","Y","Y",,,,"No Comments",-36.350704200000003,141.63570188,2022-07-08 03:42:50.9870000,POINT (141.63570188 -36.3507042)
5059,"VIC","Formal","1000100","TRUCK PARKING BAY","Dow Well Rest Area","WESTERN FREEWAY",,"NHILL","WESTBOUND","Y",,"N","N","N",,"Y","Y","Y","Y","N",,,,"Overall Parking Surface Is Good But Some Very Large Pot Holes Exist",-36.364024999999998,141.60240200000001,2022-07-08 03:42:50.9870000,POINT (141.602402 -36.364025)
5060,"VIC","Formal","1000101","TRUCK PARKING BAY","Cockatoo Rest Area","WESTERN FREEWAY",,"NHILL","EASTBOUND","Y",,"N","N","N",,"Y","Y","Y","Y","N",,,,"No Comments",-36.363639999999997,141.60226399999999,2022-07-08 03:42:50.9870000,POINT (141.602264 -36.36364)
5061,"VIC","Formal","1000102","CARS ONLY",,"WESTERN FREEWAY",,"NHILL","WESTBOUND","N",,"N","N","N",,"Y","Y","N","N","Y",,,,"No Comments",-36.366413000000001,141.59465,2022-07-08 03:42:50.9870000,POINT (141.59465 -36.366413)
5062,"VIC","Formal","1000103","CARS AND TRUCKS","Lawloit Rest Area","WESTERN FREEWAY",,"NHILL","WESTBOUND","Y",,"Y","Y","N",,"Y","Y","Y","Y","Y",,,,"Majority Of Parking On Asphalt and Small Area On Compared Dirt With Large Pot Holes",-36.388385999999997,141.51048299999999,2022-07-08 03:42:50.9870000,POINT (141.510483 -36.388386)
